web-scraper-order,web-scraper-start-url,text
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"304 Ainsi voit-on l’Esprit Saint, auteur principal de l’Écriture Sainte, attribuer souvent des actions à Dieu, sans mentionner des causes secondes. Ce n’est pas là "" une façon de parler "" primitive, mais une manière profonde de rappeler la primauté de Dieu et sa Seigneurie absolue sur l’histoire et le monde (cf. Is 10, 5-15 ; 45, 5-7 ; Dt 32, 39 ; Si 11, 14) et d’éduquer ainsi à la confiance en Lui. La prière des Psaumes est la grande école de cette confiance (cf. Ps 22 ; 32 ; 35 ; 103 ; 138 ; e.a.)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"305 Jésus demande un abandon filial à la providence du Père céleste qui prend soin des moindres besoins de sens enfants : "" Ne vous inquiétez donc pas en disant : qu’allons-nous manger ? qu’allons-nous boire ? (...) Votre Père céleste sait que vous avez besoin de tout cela. Cherchez d’abord son Royaume et sa justice, et tout cela vous sera donné par surcroît "" (Mt 6, 31-33 ; cf. 10, 29-31)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"306 Dieu est le Maître souverain de son dessein. Mais pour sa réalisation, Il se sert aussi du concours des créatures. Ceci n’est pas un signe de faiblesse, mais de la grandeur et de la bonté du Dieu Tout-puissant. Car Dieu ne donne pas seulement à ses créatures d’exister, il leur donne aussi la dignité d’agir elles-mêmes, d’être causes et principes les unes des autres et de coopérer ainsi à l’accomplissement de son dessein."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"307 Aux hommes, Dieu accorde même de pouvoir participer librement à sa providence en leur confiant la responsabilité de "" soumettre "" la terre et de la dominer (cf. Gn 1, 26-28). Dieu donne ainsi aux hommes d’être causes intelligentes et libres pour compléter l’œuvre de la Création, en parfaire l’harmonie pour leur bien et celui de leur prochains. Coopérateurs souvent inconscients de la volonté divine, les hommes peuvent entrer délibérément dans le plan divin, par leurs actions, par leurs prières, mais aussi par leurs souffrances (cf. Col 1, 24). Ils deviennent alors pleinement "" collaborateurs de Dieu "" (1 Co 3, 9 ; 1 Th 3, 2) et de son Royaume (cf. Col 4, 11)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"308 C’est une vérité inséparable de la foi en Dieu le Créateur : Dieu agit en tout agir de ses créatures. Il est la cause première qui opère dans et par les causes secondes : "" Car c’est Dieu qui opère en nous à la fois le vouloir et l’opération même, au profit de ses bienveillants desseins "" (Ph 2, 13 ; cf. 1 Co 12, 6). Loin de diminuer la dignité de la créature, cette vérité la rehausse. Tirée du néant par la puissance, la sagesse et la bonté de Dieu, elle ne peut rien si elle est coupée de son origine, car "" la créature sans le Créateur s’évanouit "" (GS 36, § 3) ; encore moins peut-elle atteindre sa fin ultime sans l’aide de la grâce (cf. Mt 19, 26 ; Jn 15, 5 ; Ph 4, 13)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"309 Si Dieu le Père Tout-puissant, Créateur du monde ordonné et bon, prend soin de toutes ses créatures, pourquoi le mal existe-t-il ? A cette question aussi pressante qu’inévitable, aussi douloureuse que mystérieuse, aucune réponse rapide ne saura suffire. C’est l’ensemble de la foi chrétienne qui constitue la réponse à cette question : la bonté de la création, le drame du péché, l’amour patient de Dieu qui vient au devant de l’homme par ses alliances, par l’Incarnation rédemptrice de son Fils, par le don de l’Esprit, par le rassemblement de l’Église, par la force des sacrements, par l’appel à une vie bienheureuse à laquelle les créatures libres sont invitées d’avance à consentir, mais à laquelle elles peuvent aussi d’avance, par un mystère terrible, se dérober. Il n’y a pas un trait du message chrétien qui ne soit pour une part une réponse à la question du mal."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"310 Mais pourquoi Dieu n’a-t-il pas créé un monde aussi parfait qu’aucun mal ne puisse y exister ? Selon sa puissance infinie, Dieu pourrait toujours créer quelque chose de meilleur (cf. S. Thomas d’A., s. th. 1, 25, 6). Cependant dans sa sagesse et sa bonté infinies, Dieu a voulu librement créer un monde "" en état de voie "" vers sa perfection ultime. Ce devenir comporte, dans le dessein de Dieu, avec l’apparition de certains êtres, la disparition d’autres, avec le plus parfait aussi le moins parfait, avec les constructions de la nature aussi les destructions. Avec le bien physique existe donc aussi le mal physique, aussi longtemps que la création n’a pas atteint sa perfection (cf. S. Thomas d’A., s. gent. 3, 71)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"311 Les anges et les hommes, créatures intelligentes et libres, doivent cheminer vers leur destinée ultime par choix libre et amour de préférence. Ils peuvent donc se dévoyer. En fait, ils ont péché. C’est ainsi que le mal moral est entré dans le monde, sans commune mesure plus grave que le mal physique. Dieu n’est en aucune façon, ni directement ni indirectement, la cause du mal moral (cf. S. Augustin, lib. 1, 1, 1 : PL 32, 1221-1223 ; S. Thomas d’A., s. th. 1-2, 79, 1). Il le permet cependant, respectant la liberté de sa créature, et, mystérieusement, il sait en tirer le bien :"
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"312 Ainsi, avec le temps, on peut découvrir que Dieu, dans sa providence toute-puissante, peut tirer un bien des conséquences d’un mal, même moral, causé par ses créatures : "" Ce n’est pas vous, dit Joseph à ses frères, qui m’avez envoyé ici, c’est Dieu ; (...) le mal que vous aviez dessein de me faire, le dessein de Dieu l’a tourné en bien afin de (...) sauver la vie d’un peuple nombreux "" (Gn 45, 8 ; 50, 20 ; cf. Tb 2, 12-18 vulg.). Du mal moral le plus grand qui ait jamais été commis, le rejet et le meurtre du Fils de Dieu, causé par les péchés de tous les hommes, Dieu, par la surabondance de sa grâce (cf. Rm 5, 20), a tiré le plus grand des biens : la glorification du Christ et notre Rédemption. Le mal n’en devient pas pour autant un bien."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"313 "" Tout concourt au bien de ceux qui aiment Dieu "" (Rm 8, 28). Le témoignage des saints ne cesse de confirmer cette vérité :"
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"314 Nous croyons fermement que Dieu est le Maître du monde et de l’histoire. Mais les chemins de sa providence nous sont souvent inconnus. Ce n’est qu’au terme, lorsque prendra fin notre connaissance partielle, lorsque nous verrons Dieu "" face à face "" (1 Co 13, 12), que les voies nous seront pleinement connues, par lesquelles, même à travers les drames du mal et du péché, Dieu aura conduit sa création jusqu’au repos de ce Sabbat (cf. Gn 2, 2) définitif, en vue duquel Il a créé le ciel et la terre."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"315 Dans la création du monde et de l’homme, Dieu a posé le premier et universel témoignage de son amour tout-puissant et de sa sagesse, la première annonce de son "" dessein bienveillant "" qui trouve sa fin dans la nouvelle création dans le Christ."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"316 Bien que l’œuvre de la création soit particulièrement attribuée au Père, c’est également vérité de foi que le Père, le Fils et l’Esprit Saint sont l’unique et indivisible principe de la création."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"317 Dieu seul a créé l’univers librement, directement, sans aucune aide."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"318 Aucune créature n’a le pouvoir infini qui est nécessaire pour "" créer "" au sens propre du mot, c’est-à-dire de produire et de donner l’être à ce qui ne l’avait aucunement (appeler à l’existence ex nihilo) (cf. DS 3624)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"319 Dieu a créé le monde pour manifester et pour communiquer sa gloire. Que ses créatures aient part à Sa vérité, à Sa bonté et à Sa beauté, voilà la gloire pour laquelle Dieu les a créées."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"320 Dieu qui a créé l’univers le maintient dans l’existence par son Verbe, "" ce Fils qui soutient l’univers par sa parole puissante "" (He 1, 3) et par son Esprit Créateur qui donne la vie."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"321 La divine Providence, ce sont les dispositions par lesquelles Dieu conduit avec sagesse et amour toutes les créatures jusqu’à leur fin ultime."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"322 Le Christ nous invite à l’abandon filial à la Providence de notre Père céleste (cf. Mt 6, 26-34), et l’apôtre S. Pierre reprend : "" De toute votre inquiétude, déchargez-vous sur lui, car il prend soin de vous "" (1 P 5, 7 ; cf. Ps 55, 23)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"323 La providence divine agit aussi par l’agir des créatures. Aux êtres humains, Dieu donne de coopérer librement à ses desseins."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"324 La permission divine du mal physique et du mal moral est un mystère que Dieu éclaire par son Fils, Jésus-Christ, mort et ressuscité pour vaincre le mal. La foi nous donne la certitude que Dieu ne permettrait pas le mal s’il ne faisait pas sortir le bien du mal même, par des voies que nous ne connaîtrons pleinement que dans la vie éternelle."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Ainsi, S. Catherine de Sienne dit à "" ceux qui se scandalisent et se révoltent de ce qui leur arrive "" : "" Tout procède de l’amour, tout est ordonné au salut de l’homme, Dieu ne fait rien que dans ce but "" (dial. 4, 138)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Car le Dieu Tout-puissant (...), puisqu’il est souverainement bon, ne laisserait jamais un mal quelconque exister dans ses œuvres s’il n’était assez puissant et bon pour faire sortir le bien du mal lui-même (S. Augustin, enchir. 11, 3)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Dans sa bonté et par sa force toute-puissante, non pour augmenter sa béatitude, ni pour acquérir sa perfection, mais pour la manifester par les biens qu’il accorde à ses créatures, ce seul vrai Dieu a, dans le plus libre dessein, tout ensemble, dès le commencement du temps, créé de rien l’une et l’autre créature, la spirituelle et la corporelle (DS 3002)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Dieu crée "" de rien """
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,Dieu crée par sagesse et par amour
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,Dieu crée un monde ordonné et bon
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Dieu garde et gouverne par sa providence tout ce qu’Il a créé, "" atteignant avec force d’une extrémité à l’autre et disposant tout avec douceur "" (Sg 8, 1). Car "" toutes choses sont à nu et à découvert devant ses yeux "" (He 4, 13), même celles que l’action libre des créatures produira (Cc. Vatican I : DS 3003)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,Dieu maintient et porte la création
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,Dieu transcende la création et lui est présent
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,EN BREF
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Et Lady Julian of Norwich : "" J’appris donc, par la grâce de Dieu, qu’il fallait m’en tenir fermement à la foi, et croire avec non moins de fermeté que toutes choses seront bonnes... Et tu verras que toutes choses seront bonnes "". "" Thou shalt see thyself that all MANNER of thing shall be well "" (rev. 13, 32)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Et S. Thomas More, peu avant son martyre, console sa fille : "" Rien ne peut arriver que Dieu ne l’ait voulu. Or, tout ce qu’il veut, si mauvais que cela puisse nous paraître, est cependant ce qu’il y a de meilleur pour nous "" (Margarita Roper, Epistula ad Aliciam Alington (mense augusti 1534)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,I. La catéchèse sur la Création
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,II. La création – œuvre de la Sainte Trinité
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"III. "" Le monde a été créé pour la gloire de Dieu """
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,IV. Le mystère de la création
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Je ne sais comment vous êtes apparus dans mes entrailles ; ce n’est pas moi qui vous ai gratifiés de l’esprit et de la vie ; ce n’est pas moi qui ai organisé les éléments qui composent chacun de vous. Aussi bien le Créateur du monde, qui a formé le genre humain et qui est à l’origine de toute chose, vous rendra-t-il, dans sa miséricorde, et l’esprit et la vie, parce que vous vous méprisez maintenant vous-mêmes pour l’amour de ses lois (...). Mon enfant, regarde le ciel et la terre et vois tout ce qui est en eux, et sache que Dieu les a faits de rien et que la race des hommes est faite de la même manière (2 M 7, 22-23. 28)."
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,La providence et le scandale du mal
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,La providence et les causes secondes
Paragraphe 4. LE CREATEUR,http://www.vatican.va/archive/FRA0013/__P1A.HTM,"Oui, tu aimes tout ce qui existe, et tu n’as de dégoût pour rien de ce que tu as fait ; car si tu avais haï quelque chose, tu ne l’aurais pas formé. Et comment une chose aurait-elle subsisté, si tu ne l’avais voulue ? Ou comment ce que tu n’aurais pas appelé aurait-il été conservé ? Mais tu épargnes tout, parce que tout est à toi, Maître ami de la vie (Sg 11, 24-26)."
